lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,total_of_special_requests
1,0,1,1,0,0,0,0,0,0,0
8,0,1,2,0,0,0,0,0,0,1
153,0,4,3,0,0,0,0,0,0,0
264,2,5,2,1,0,0,0,0,0,0
121,2,5,2,0,0,0,0,0,0,0
152,0,4,2,0,0,0,0,0,0,0
34,2,1,2,1,0,0,0,1,0,1
2,2,0,2,0,0,0,2,0,0,1
14,2,5,2,0,1,0,0,1,0,3
35,1,3,2,0,0,0,0,0,0,1
29,0,1,2,0,0,0,0,0,0,1
13,0,2,2,0,0,0,0,0,0,1
56,2,3,2,0,0,0,0,0,0,0
1,0,1,2,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,0,0
77,0,3,2,1,0,0,0,1,0,2
39,2,2,1,0,0,0,0,0,0,1
213,1,5,1,0,0,0,0,0,0,2
105,0,3,3,0,0,0,0,2,0,0
1,1,0,2,0,0,0,0,0,0,1
95,0,1,2,0,0,0,0,0,0,0
94,2,5,2,0,0,0,0,0,0,0
0,0,1,2,2,1,0,0,1,0,3
8,0,2,1,0,0,0,0,0,0,0
186,2,4,2,0,0,0,0,0,0,0
5,1,1,1,0,0,0,0,0,0,1
0,1,0,2,0,0,0,0,0,0,2
12,0,1,1,0,0,0,0,1,0,0
80,1,1,2,0,0,0,0,0,0,0
5,1,4,1,0,0,0,0,1,0,0
53,1,2,2,0,0,0,0,0,0,0
36,2,5,2,0,0,0,0,0,0,1
150,2,5,2,0,0,0,0,0,0,1
0,0,2,1,0,0,0,1,3,0,0
177,2,2,2,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0
51,2,3,2,0,0,0,0,0,0,1
115,2,2,2,0,0,0,0,1,0,1
26,2,2,2,0,0,0,0,0,0,0
122,0,4,2,0,0,0,0,0,0,2
0,1,0,1,0,0,0,1,0,0,1
0,1,1,1,0,0,0,0,0,0,0
5,1,0,1,0,0,0,0,0,0,0
55,0,1,2,0,0,0,0,0,0,2
0,1,1,1,0,0,0,14,0,0,1
87,2,0,2,1,0,0,0,0,0,0
0,2,5,2,0,0,0,0,1,0,0
41,2,3,2,0,0,0,0,0,0,1
1,0,2,1,0,0,0,0,1,0,0
65,2,8,2,0,0,0,0,0,0,1
25,1,0,2,0,0,0,0,0,0,0
504,2,1,2,0,0,0,0,0,0,1
36,0,3,2,0,0,0,0,0,0,1
79,1,2,1,0,0,0,0,0,0,2
300,1,4,2,0,0,0,0,0,71,0
38,1,3,2,0,0,0,0,2,0,1
2,1,1,1,0,0,1,3,0,0,0
20,1,2,2,0,0,0,0,0,0,0
131,2,0,2,0,0,0,0,0,0,1
87,0,2,1,0,0,0,0,0,0,0
15,2,2,2,0,0,0,0,0,0,0
52,0,3,2,0,0,0,0,0,0,0
52,2,0,2,0,0,0,0,0,14,0
55,2,8,2,0,0,0,0,0,0,0
52,2,5,2,0,0,0,0,1,0,0
75,2,1,2,0,0,0,0,0,0,1
22,1,3,2,1,0,0,0,0,0,1
14,0,1,1,0,0,0,0,0,0,0
240,2,3,2,0,0,0,0,0,0,0
191,0,4,2,0,0,0,0,1,0,1
40,0,2,2,0,0,0,0,0,0,0
2,1,5,2,0,0,0,0,0,0,0
86,1,1,3,0,0,0,0,1,0,1
143,0,2,2,0,0,1,0,0,0,1
320,0,3,2,0,0,0,0,0,0,0
221,0,1,2,0,0,0,0,0,147,1
38,0,3,2,0,0,0,0,0,0,0
336,1,3,1,0,0,0,0,1,0,0
75,0,3,2,0,0,0,0,0,0,1
106,2,1,2,0,0,0,0,1,0,2
349,1,5,2,0,0,0,0,0,162,0
43,0,3,2,0,0,0,0,0,0,2
145,0,4,2,0,0,0,0,0,0,1
10,0,3,1,0,0,0,0,1,0,2
32,0,3,2,0,0,0,0,0,0,2
243,1,2,2,0,0,0,0,0,0,0
4,0,1,1,0,0,0,0,0,0,2
10,2,2,2,0,0,0,0,0,0,1
17,0,2,2,0,0,0,0,0,0,1
7,0,2,1,0,0,0,0,0,0,1
36,2,6,2,0,0,0,0,1,0,0
106,0,3,2,0,0,0,0,0,0,1
51,1,2,2,0,0,0,0,0,0,1
2,0,3,2,0,0,0,0,1,0,1
47,1,3,2,1,0,0,0,1,0,2
1,0,1,1,0,0,0,0,1,0,0
5,1,3,1,0,0,0,0,0,0,0
12,1,0,1,0,0,0,1,0,0,0
236,5,11,2,0,0,0,0,0,0,0
138,2,2,2,0,0,0,0,0,0,1
75,2,5,2,0,0,0,0,0,0,0
103,4,10,2,0,0,0,0,0,0,1
15,2,1,1,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,0
22,1,2,2,0,0,0,0,1,0,2
36,0,1,1,0,0,0,0,0,0,2
82,1,5,3,0,0,0,0,0,0,2
33,1,4,2,0,0,0,0,1,0,0
156,2,6,2,0,0,0,0,0,0,1
28,1,3,1,0,0,1,3,0,0,0
75,2,2,2,0,0,0,0,0,0,1
7,1,3,1,0,0,0,0,0,0,0
86,0,1,1,0,0,0,8,0,0,0
69,1,2,2,0,0,0,0,0,0,1
105,2,5,2,0,0,0,0,0,0,0
479,0,3,2,0,0,0,0,0,0,2
0,0,1,1,0,0,0,0,1,0,0
65,2,5,2,0,0,0,0,0,0,2
15,0,3,2,0,0,0,0,0,0,2
4,0,1,1,0,0,3,2,1,0,1
49,0,3,2,0,0,0,0,0,0,1
127,1,4,3,1,0,0,0,0,0,1
172,2,4,2,0,0,0,0,1,0,2
0,0,1,2,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,3
22,2,2,2,0,0,0,0,0,0,0
2,1,0,2,0,0,0,1,0,0,2
13,0,4,1,0,0,0,0,0,0,0
32,0,3,2,0,0,0,0,0,0,2
232,0,1,2,0,0,0,0,0,0,0
4,0,2,2,0,0,0,0,0,0,0
129,1,2,2,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,1
35,1,3,2,0,0,0,0,1,0,0
4,1,3,2,0,0,0,0,3,0,0
20,2,3,2,0,0,1,0,0,0,1
128,0,2,2,0,0,0,0,0,0,1
0,1,0,2,0,0,0,0,0,0,0
13,0,2,1,0,0,0,1,0,0,0
56,0,3,2,0,0,0,0,0,0,0
64,0,2,1,0,0,0,0,0,0,1
50,1,1,2,0,0,0,0,0,0,2
2,0,3,2,0,0,0,1,2,0,1
25,2,3,2,0,0,0,0,0,0,0
12,1,1,2,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
1,0,1,1,0,0,0,5,0,0,1
314,0,3,2,0,0,0,0,0,68,0
23,2,3,3,0,0,0,0,0,0,3
43,0,3,2,0,0,0,0,0,0,1
11,0,4,2,0,0,0,0,0,0,1
254,2,3,2,0,0,0,0,0,0,4
41,0,3,2,0,0,0,0,0,0,1
35,2,5,3,0,0,0,0,1,0,1
21,2,5,2,0,0,0,0,0,0,0
198,3,5,2,0,0,0,0,0,0,3
140,1,3,2,1,0,0,0,1,0,1
2,0,2,2,1,1,0,0,1,0,2
57,2,9,2,0,0,1,0,0,0,1
28,1,4,1,0,0,0,0,0,0,1
33,2,3,3,0,0,0,0,0,0,1
114,0,3,3,0,0,0,0,5,0,3
324,2,5,2,2,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0
59,0,1,3,1,0,0,0,0,0,0
282,0,3,2,0,0,0,0,0,48,1
0,0,1,1,0,0,0,2,1,0,0
70,0,4,2,0,0,0,0,0,0,1
5,0,2,2,0,0,0,0,0,0,0
68,2,1,2,0,0,0,0,0,0,0
16,1,3,3,0,0,0,0,0,0,2
3,0,4,2,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
215,1,2,2,1,0,0,0,0,0,3
204,5,10,2,0,0,0,0,0,0,2
6,0,2,2,0,0,0,0,1,0,0
165,4,10,2,0,0,0,0,0,0,0
267,1,3,2,0,0,0,0,0,0,1
60,0,1,2,0,0,0,0,0,0,2
56,1,3,2,0,0,0,0,0,0,0
212,0,4,2,0,0,0,0,0,59,0
50,0,2,2,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,1
110,0,2,2,0,0,0,0,1,0,2
10,0,1,1,0,0,0,0,0,0,0
4,0,1,2,0,0,0,0,0,0,2
37,0,3,2,0,0,0,0,0,0,1
112,2,5,2,2,0,0,0,0,0,0
3,2,0,2,0,0,0,0,0,0,0
14,1,2,2,0,0,0,0,0,0,2
2,0,1,1,0,0,0,0,0,0,0
56,1,4,2,0,0,0,0,0,0,0
1,0,3,2,0,0,0,0,1,0,0
33,1,0,1,0,0,0,0,0,0,0
79,1,3,2,0,0,0,0,0,0,0
8,0,2,2,0,0,0,0,0,0,1
96,1,3,3,0,0,0,0,0,0,4
6,0,2,1,0,0,0,0,0,0,0
58,2,2,2,0,0,0,0,2,0,1
63,2,3,2,0,0,0,0,0,0,1
187,1,3,2,0,0,0,0,1,0,2
83,1,2,2,0,0,0,0,0,0,1
60,0,1,3,2,0,0,0,0,0,1
44,1,3,2,0,0,0,0,0,0,1
41,0,2,2,0,0,0,0,0,0,0
1,0,1,2,0,0,0,0,0,0,1
145,2,1,2,0,0,0,0,1,0,2
121,2,0,2,0,0,0,0,0,0,4
178,0,3,2,0,0,0,0,0,0,0
13,0,2,2,0,0,0,0,0,0,0
22,2,5,3,0,0,0,0,0,0,0
1,0,1,1,0,0,0,1,0,0,0
17,1,2,2,0,0,0,0,0,0,0
171,0,3,2,0,0,0,0,6,0,1
26,0,2,2,1,0,0,0,0,0,2
169,0,3,1,0,0,0,0,2,0,0
307,2,6,1,0,0,0,0,0,0,2
165,1,2,2,0,0,0,0,0,0,1
5,1,1,2,0,0,0,0,0,0,0
215,0,3,2,0,0,0,0,1,0,1
1,1,0,2,0,0,0,0,0,0,0
1,0,1,2,0,0,0,0,0,0,0
17,0,3,2,0,0,0,0,0,0,0
61,2,2,2,0,0,0,0,0,0,1
174,2,9,2,0,0,0,0,1,0,1
44,2,1,2,0,0,0,0,0,0,0
7,3,5,2,0,0,0,0,0,0,0
3,1,4,1,0,0,0,0,0,0,0
110,4,10,2,0,0,0,0,0,0,0
37,2,5,2,0,0,0,0,1,0,0
92,1,1,2,0,0,0,0,0,0,1
19,1,2,1,0,0,1,5,0,0,0
112,1,4,3,0,0,0,0,0,0,1
208,1,3,2,0,0,0,0,0,0,2
87,2,2,3,0,0,0,0,0,0,0
6,0,1,1,0,0,0,1,0,0,0
277,4,6,2,0,0,0,0,0,0,0
31,0,4,2,0,0,0,0,0,0,0
11,2,2,2,2,0,0,0,0,0,0
149,2,5,1,1,0,0,0,4,0,1
205,0,3,2,0,0,0,0,0,0,0
23,2,2,1,0,0,0,0,0,0,0
86,2,1,2,1,0,0,0,0,0,1
95,1,2,1,0,0,0,0,0,0,1
210,1,2,2,0,0,0,0,1,0,0
20,0,4,2,0,0,0,0,0,0,2
59,0,3,2,0,0,0,0,0,0,0
257,1,4,2,1,1,0,0,0,0,1
16,1,0,2,0,0,0,0,0,0,0
25,1,3,2,0,0,0,0,0,0,0
50,2,5,2,0,0,0,0,0,0,0
130,2,5,2,0,0,0,0,0,0,1
20,0,4,2,0,0,0,0,0,0,2
0,0,1,1,0,0,0,0,0,0,0
95,2,3,2,0,0,0,0,0,0,1
64,2,4,2,0,0,0,0,0,0,1
15,0,3,2,0,0,0,0,2,0,1
299,2,10,2,0,0,0,0,0,0,2
6,2,2,2,0,0,0,0,0,0,3
118,2,5,2,1,0,0,0,0,0,0
44,0,4,2,0,0,0,0,0,0,0
30,1,3,2,0,0,0,0,0,0,2
144,4,9,1,0,0,0,0,1,0,0
1,0,1,1,0,0,1,28,0,0,2
12,0,3,2,0,0,0,0,0,0,2
194,1,5,2,0,0,1,0,1,0,0
8,1,2,2,0,0,0,0,0,0,1
31,0,2,2,0,0,0,0,0,0,0
35,0,2,2,0,0,0,0,0,0,0
11,1,3,2,0,0,0,0,0,0,1
97,0,3,2,0,0,1,0,0,0,1
29,2,4,2,0,0,0,0,0,0,1
17,2,3,2,0,0,0,0,0,0,0
18,0,1,2,0,0,0,0,0,0,1
65,0,2,3,0,0,0,0,0,0,0
0,2,0,2,0,0,0,0,3,0,1
103,1,2,2,0,0,0,0,0,0,1
98,1,3,1,0,0,0,0,1,0,0
48,1,3,2,0,0,0,0,0,0,0
116,2,8,2,1,0,0,0,1,0,2
2,1,1,2,0,0,0,1,4,0,1
41,0,2,2,0,0,0,0,0,0,0
265,2,1,2,1,0,0,0,0,0,2
160,1,5,2,0,0,0,0,0,0,3
6,0,1,2,0,0,0,2,1,0,1
18,1,1,1,0,0,0,0,0,0,0
280,2,5,2,0,0,0,0,0,0,3
35,1,2,2,0,0,0,0,0,0,1
3,3,8,2,0,0,0,0,8,0,2
53,0,2,1,0,0,0,0,0,0,2
31,2,2,0,2,0,0,0,0,0,2
73,0,2,2,0,0,0,0,0,0,0
164,0,1,2,1,0,0,0,0,0,0
79,0,3,3,0,0,0,0,0,0,0
25,0,1,2,0,0,0,0,0,0,2
171,2,4,2,0,0,0,0,0,0,2
1,1,0,2,0,0,0,0,0,0,1
69,2,3,1,0,0,0,0,0,0,1
20,0,1,2,0,0,0,0,0,0,0
282,2,6,2,2,0,0,0,2,0,0
36,1,1,2,0,0,0,0,0,0,1
364,0,4,1,0,0,0,0,1,0,0
0,0,1,2,0,0,0,0,0,0,0
11,1,3,2,0,0,0,0,0,0,0
130,2,1,2,0,0,0,0,0,0,1
88,1,1,1,0,0,0,0,1,77,0
25,0,1,2,0,0,0,4,1,0,2
161,2,5,2,0,0,0,0,1,0,0
63,0,1,2,0,0,0,0,0,0,3
18,1,1,2,0,0,0,0,0,0,2
108,1,5,2,1,0,0,0,0,0,3
0,2,0,2,0,0,0,0,0,0,0
13,1,1,2,0,0,0,0,0,0,0
45,1,3,2,0,0,0,0,0,0,0
175,4,10,2,0,0,0,0,0,0,2
0,2,4,2,0,0,0,0,0,0,1
139,0,3,2,0,0,0,0,0,0,1
33,1,2,2,0,0,0,0,1,0,0
80,0,3,2,2,0,0,0,0,0,0
7,1,2,3,1,0,0,0,0,0,0
9,0,2,2,0,0,0,0,0,0,1
3,0,1,2,0,0,0,0,0,0,0
44,2,3,2,0,0,0,0,2,0,0
58,0,3,2,0,0,0,0,0,0,0
9,0,1,2,0,0,0,0,0,0,0
60,1,3,2,0,0,0,0,0,0,2
34,1,2,2,0,0,0,0,0,0,1
136,0,3,2,0,0,0,0,0,0,1
2,0,2,2,0,0,0,0,1,0,0
72,1,3,2,2,0,0,0,0,0,0
14,2,2,2,0,0,0,0,0,0,1
2,2,1,3,0,0,0,0,0,0,1
247,1,1,2,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0
5,2,3,2,0,0,1,0,1,0,1
57,2,3,2,0,0,0,0,0,0,0
386,1,3,3,0,0,0,0,1,0,1
37,2,4,3,0,0,0,0,1,0,1
316,0,3,1,0,0,0,0,0,0,0
10,0,4,3,1,0,0,0,0,0,2
4,0,1,1,0,0,0,0,0,0,0
89,1,2,1,0,0,0,0,0,0,0
22,0,2,1,0,0,0,0,0,0,1
71,0,3,2,0,0,0,0,0,0,1
18,2,3,2,0,1,0,0,2,0,2
0,0,1,2,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
349,2,5,2,2,0,0,0,2,0,1
45,0,1,2,0,0,0,0,0,0,0
15,0,1,2,0,0,0,0,0,0,2
242,2,5,2,0,0,0,0,0,0,2
151,0,2,1,0,0,0,0,4,63,0
0,1,1,2,0,0,0,0,1,0,1
6,2,1,1,0,0,0,0,0,0,0
170,2,5,2,0,0,0,0,0,0,2
48,0,2,2,0,0,0,0,0,0,0
252,2,1,2,0,0,0,0,5,0,0
88,2,6,2,2,0,0,0,0,0,0
26,2,2,2,1,0,0,0,1,0,2
168,2,1,2,0,0,0,0,0,0,2
81,2,2,2,0,0,0,0,0,0,1
39,2,2,2,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0
39,0,3,2,0,0,0,0,0,0,1
13,2,2,2,0,0,0,0,0,0,1
157,0,2,2,1,0,0,0,0,0,1
145,0,3,2,0,0,0,0,0,0,1
164,1,0,1,0,0,0,0,0,0,0
14,1,0,2,0,0,0,0,0,0,1
215,1,1,2,0,0,0,0,2,0,0
145,2,5,2,0,0,0,0,0,0,0
62,0,0,2,0,0,0,0,0,0,0
1,2,3,2,0,0,0,0,2,0,2
17,1,3,2,0,0,0,0,1,0,0
11,0,2,2,0,0,0,0,1,0,1
38,1,3,1,0,0,0,6,1,0,1
145,2,2,2,0,0,0,0,0,0,0
3,0,4,2,0,0,0,0,0,0,0
6,0,1,1,0,0,0,0,0,0,0
4,0,1,2,0,0,0,0,0,0,0
9,2,2,2,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0,0
2,0,2,2,0,0,0,0,0,0,2
6,0,1,1,0,0,0,3,0,0,0
155,1,2,2,0,0,0,0,0,0,0
161,1,2,2,0,0,0,0,0,0,0
99,2,4,2,0,0,0,0,0,0,1
215,0,4,2,0,0,0,0,4,0,0
68,0,1,2,0,0,0,0,0,0,0
171,2,5,2,0,0,0,0,0,0,1
238,0,3,2,0,0,0,0,0,0,2
1,1,0,2,0,0,0,0,0,0,1
0,1,0,1,0,0,1,2,0,0,0
194,0,3,1,0,0,0,0,0,0,1
8,0,1,1,0,0,4,27,0,0,0
79,0,3,1,0,0,0,0,0,0,0
204,1,1,2,0,0,1,0,0,0,2
132,1,3,2,0,0,0,0,0,0,1
22,1,3,2,0,0,0,0,0,0,0
56,2,3,2,1,0,0,0,0,0,2
162,2,5,2,1,0,0,0,0,0,1
54,0,2,1,0,0,0,0,2,0,0
124,2,2,2,0,0,0,0,0,0,0
134,0,3,2,0,0,0,0,1,0,1
24,1,1,2,0,0,0,0,0,0,2
193,2,3,2,0,0,0,0,0,0,2
4,2,6,1,0,0,1,1,1,0,2
1,0,1,2,0,0,0,0,0,0,0
33,2,5,2,0,0,0,0,0,0,0
126,2,4,3,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,1
0,0,2,1,0,0,0,0,1,0,0
50,2,2,2,2,0,0,0,0,0,0
0,2,2,2,0,0,0,0,0,0,1
147,0,2,2,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1,0,0,0
68,1,1,2,0,0,0,0,0,0,1
227,3,7,2,0,0,0,0,0,0,0
2,0,1,2,0,0,0,0,0,0,1
8,0,1,2,0,0,0,0,1,0,0
14,1,0,2,0,0,0,0,0,0,1
96,1,3,2,0,0,0,0,0,0,0
15,0,4,2,0,0,0,0,0,0,0
51,1,1,2,0,0,0,0,0,0,0
249,2,7,3,1,0,0,0,1,0,4
75,1,3,2,0,0,0,0,0,0,1
180,2,5,2,0,0,0,0,0,0,0
150,1,2,2,0,0,0,0,0,0,1
50,1,2,2,0,0,0,0,0,0,1
3,2,5,1,0,0,0,0,0,0,0
9,0,2,1,0,0,0,0,0,0,1
7,0,2,2,0,0,0,0,0,0,0
1,1,3,2,0,0,0,0,0,0,0
143,3,5,2,0,0,0,0,0,0,0
32,0,1,2,0,0,0,0,0,0,0
159,1,2,2,0,0,0,0,0,0,0
2,1,0,1,0,0,0,3,0,0,1
2,0,1,2,0,0,0,0,0,0,1
113,0,3,2,0,0,0,0,0,0,1
141,2,4,2,0,0,0,0,0,0,1
418,1,2,1,0,0,0,0,1,223,0
74,1,1,2,0,0,0,0,0,0,2
61,2,5,2,0,0,0,0,0,0,1
89,2,2,2,0,0,0,0,0,0,0
2,0,1,2,0,0,0,0,1,0,2
79,0,3,2,0,0,0,0,1,0,1
58,1,2,2,0,0,0,0,0,0,0
105,1,4,2,0,0,0,0,1,0,1
1,0,1,1,0,0,0,2,0,0,1
8,0,1,2,0,0,0,0,0,0,0
2,0,2,2,0,0,0,0,0,0,2
5,0,3,2,0,0,0,0,0,0,1
175,0,3,2,0,0,0,0,1,0,0
4,0,2,2,0,0,0,0,0,0,1
17,1,1,1,0,0,0,0,2,0,1
18,0,2,2,0,0,0,0,0,0,1
215,0,4,2,0,0,0,0,0,0,0
3,2,1,2,0,0,0,0,0,0,2
45,2,0,1,0,0,0,0,0,0,1
76,0,1,2,0,0,0,0,0,0,2
28,2,6,2,0,0,0,0,0,0,0
140,1,1,2,1,0,0,0,0,0,0
43,0,1,2,0,0,0,0,0,0,1
0,0,1,2,0,0,0,0,1,0,1
122,0,3,2,0,0,0,0,0,0,0
49,0,3,3,0,0,0,0,0,0,0
20,0,5,2,0,0,0,0,0,0,0
21,0,1,3,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
298,0,3,2,0,0,0,0,0,0,2
40,0,2,2,0,0,0,0,0,0,3
197,2,4,2,0,0,0,0,0,0,1
18,2,1,2,0,0,0,0,0,0,0
335,0,3,2,0,0,0,0,1,0,1
7,1,0,1,0,0,0,0,0,0,0
0,0,1,2,1,0,0,0,0,0,1
1,0,1,1,0,0,0,11,0,0,1
66,1,0,2,2,0,0,0,0,0,2
129,4,6,2,0,0,1,0,0,0,1
79,1,2,2,0,0,0,0,0,0,0
0,1,1,2,0,0,0,0,0,0,1
6,0,3,1,0,0,0,0,0,0,1
13,2,4,2,0,0,0,0,0,0,0
213,2,5,2,0,0,0,0,0,0,0
2,0,2,2,0,0,0,0,1,0,1
234,2,2,2,0,0,0,0,0,0,3
5,1,1,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
159,1,3,2,1,0,0,0,0,0,1
15,2,2,2,0,0,0,0,2,0,1
11,2,0,2,0,0,0,0,0,0,0
2,0,2,2,0,0,0,0,0,0,0
81,0,2,2,0,0,0,0,0,0,0
93,0,3,2,1,0,0,0,0,0,2
47,2,4,2,1,0,0,0,0,0,2
1,0,1,2,0,0,0,0,0,0,0
325,1,2,2,0,0,1,0,0,0,0
145,2,5,2,0,0,0,0,0,0,0
1,0,1,1,0,0,0,4,0,0,0
37,0,2,2,0,0,0,0,0,0,0
53,0,2,3,0,0,0,0,1,0,0
178,0,2,2,0,0,0,0,0,0,0
395,0,3,2,0,0,0,0,0,0,1
46,1,2,2,0,0,0,0,0,0,0
124,0,3,2,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0
119,0,4,2,0,0,0,0,1,0,1
16,0,2,2,0,0,0,0,0,0,1
116,0,3,2,0,0,0,0,0,0,1
3,2,3,2,0,0,0,0,0,0,0
11,0,2,2,0,0,0,0,0,0,0
71,2,3,2,0,0,0,0,0,0,0
92,1,3,2,0,0,0,0,0,0,0
11,1,3,2,0,0,0,0,0,0,1
152,2,5,2,0,0,0,0,0,0,0
117,1,0,1,0,0,0,0,0,0,2
58,1,2,2,0,0,0,0,0,0,1
1,0,1,2,0,0,0,0,0,0,1
212,0,4,2,0,0,0,0,0,0,0
210,0,1,2,2,0,0,0,0,0,0
50,2,5,3,0,0,0,0,1,0,1
4,0,3,2,0,0,0,0,0,0,1
18,2,3,2,0,0,0,0,0,0,2
121,0,1,2,0,0,0,0,0,0,1
87,0,3,2,0,0,0,0,0,0,1
51,0,4,2,0,0,0,0,0,0,2
104,2,1,2,0,0,0,0,0,0,0
92,2,5,2,0,0,0,0,0,0,0
164,0,2,2,0,0,0,0,1,0,1
78,1,1,2,0,0,0,0,0,0,2
137,0,3,2,2,0,0,0,0,0,0
66,0,1,2,0,0,0,0,1,0,1
18,2,0,1,0,0,0,0,1,0,1
101,2,3,2,0,0,0,0,0,0,0
52,0,3,2,0,0,0,0,0,0,0
0,1,4,2,0,0,0,0,0,0,1
10,1,4,2,0,0,0,0,0,0,0
210,2,3,2,0,0,0,0,0,0,1
26,2,5,2,0,0,0,0,0,0,0
211,0,2,2,0,0,0,0,2,0,1
151,2,3,2,0,0,0,0,1,0,2
83,0,2,2,0,0,0,0,0,0,2
5,1,4,1,0,0,0,0,0,0,0
52,0,4,2,0,0,0,0,0,0,0
161,0,4,3,1,0,0,0,0,0,0
23,2,0,2,0,0,0,0,0,0,1
31,0,2,2,0,0,0,0,0,0,2
65,2,3,2,0,0,0,0,0,0,1
328,0,2,2,0,0,0,0,0,0,0
68,0,2,2,0,0,0,0,0,0,1
110,0,3,2,0,0,0,0,0,0,1
192,2,0,2,0,0,0,0,0,0,0
128,1,2,2,0,0,0,0,0,0,0
53,0,4,2,1,0,0,0,1,0,2
23,1,5,2,1,0,0,0,5,0,3
15,2,5,2,0,0,0,0,0,0,0
25,0,1,2,0,0,0,0,0,0,0
262,1,3,3,0,0,0,0,0,0,0
40,0,3,2,0,0,0,0,0,0,0
124,2,5,1,0,0,0,0,3,0,0
10,2,3,2,0,0,0,0,0,0,0
5,0,2,2,0,0,0,0,0,0,0
0,0,2,1,0,0,0,0,0,0,1
83,2,1,2,0,0,0,0,0,0,0
254,2,5,2,0,0,0,0,0,0,1
77,1,2,3,1,0,0,0,0,0,0
12,2,1,2,0,0,0,0,0,0,0
211,1,1,2,1,0,0,0,0,0,2
74,0,3,2,2,0,0,0,0,0,1
35,2,2,2,0,0,0,0,0,0,0
24,2,2,1,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,1,0,0
2,0,1,1,0,0,0,0,0,0,0
84,4,6,2,0,0,0,0,1,0,0
53,2,5,2,0,0,0,0,0,0,1
27,1,3,2,1,0,0,0,0,0,2
0,0,1,1,0,0,0,0,0,0,1
7,0,1,2,0,0,0,0,1,0,1
40,0,3,1,0,0,0,0,2,0,0
37,1,1,2,0,0,0,0,0,0,0
232,2,5,2,0,0,0,0,0,0,1
13,0,1,1,0,0,0,0,0,0,2
20,0,1,1,0,0,0,0,0,0,0
204,0,3,2,0,0,0,0,0,96,0
33,0,1,1,0,0,0,0,0,0,0
4,0,2,2,0,0,0,0,0,0,2
94,1,3,2,0,0,0,0,0,0,1
269,4,6,2,0,0,0,0,0,0,0
38,2,2,2,0,0,0,0,0,0,0
5,2,3,1,0,0,0,0,0,0,0
89,2,5,2,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,0,1
306,2,6,2,2,0,0,0,0,0,2
0,0,1,2,0,0,0,0,0,0,1
37,1,2,1,0,0,0,0,0,0,1
274,2,4,2,2,0,0,0,1,0,1
78,0,1,2,0,0,0,0,0,0,1
32,0,2,2,2,0,0,0,0,0,1
72,2,2,1,0,0,0,0,0,0,0
110,0,4,2,0,0,0,0,0,0,0
152,2,5,2,0,1,0,0,0,0,1
200,0,5,2,1,0,0,0,0,0,0
8,0,3,2,0,0,0,0,0,0,0
34,0,4,2,0,0,0,0,0,0,2
117,2,1,2,0,0,0,0,0,0,0
71,0,2,2,0,0,0,0,0,0,0
0,0,2,2,0,0,0,0,0,0,1
186,2,3,1,0,0,0,0,0,0,0
31,3,10,1,0,0,0,0,2,0,0
115,2,1,2,0,0,0,0,0,0,0
154,1,3,2,0,0,0,0,0,0,1
82,0,2,3,0,0,0,0,0,0,3
6,0,1,2,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0
240,2,2,2,1,0,0,0,0,0,1
8,1,4,2,0,0,0,0,0,0,0
222,1,1,2,0,0,0,0,0,0,1
149,0,1,2,0,0,0,0,0,0,0
73,0,2,2,0,0,0,0,5,23,1
0,1,0,2,0,0,0,0,0,0,2
0,0,1,1,0,0,0,4,0,0,0
14,0,2,2,0,0,0,0,0,0,0
16,1,1,2,2,0,0,0,0,0,2
45,2,4,2,2,0,0,0,0,0,0
14,0,2,2,0,0,0,0,0,0,2
2,0,1,2,0,0,0,0,0,0,2
36,0,3,2,2,0,0,0,0,0,3
0,0,1,2,0,0,0,0,0,0,0
9,2,2,2,0,0,0,0,0,0,0
57,1,5,2,0,0,0,0,0,0,0
